fixture_id,date,home_team,away_team,home_score,away_score,tournament,league_id,season,source
958852,2022-09-24,Kyrgyzstan,Russia,1.0,2.0,Friendlies,10,2022,api_football
960483,2022-09-24,Ivory Coast,Togo,2.0,1.0,Friendlies,10,2022,api_football
945812,2022-09-24,Bolivia,Senegal,0.0,2.0,Friendlies,10,2022,api_football
962282,2022-09-24,Tanzania,Uganda,1.0,0.0,Friendlies,10,2022,api_football
962105,2022-09-24,Grenada,St. Vincent / Grenadines,1.0,3.0,Friendlies,10,2022,api_football
942149,2022-09-24,Colombia,Guatemala,4.0,1.0,Friendlies,10,2022,api_football
942150,2022-09-25,Mexico,Peru,1.0,0.0,Friendlies,10,2022,api_football
865800,2022-09-25,New Zealand,Australia,0.0,2.0,Friendlies,10,2022,api_football
961017,2022-09-25,Niger,Liberia,0.0,0.0,Friendlies,10,2022,api_football
963021,2022-09-26,Syria,Iraq,0.0,1.0,Friendlies,10,2022,api_football
963022,2022-09-26,Jordan,Oman,1.0,0.0,Friendlies,10,2022,api_football
943106,2022-09-27,Brunei,Laos,1.0,0.0,Friendlies,10,2022,api_football
945953,2022-09-27,South Korea,Cameroon,1.0,0.0,Friendlies,10,2022,api_football
942173,2022-09-27,Nepal,Bangladesh,3.0,1.0,Friendlies,10,2022,api_football
942157,2022-09-27,Japan,Ecuador,0.0,0.0,Friendlies,10,2022,api_football
959549,2022-09-27,Congo DR,Sierra Leone,3.0,0.0,Friendlies,10,2022,api_football
942168,2022-09-27,Vietnam,India,3.0,0.0,Friendlies,10,2022,api_football
959544,2022-09-27,Indonesia,Curaçao,2.0,1.0,Friendlies,10,2022,api_football
961018,2022-09-27,Equatorial Guinea,Togo,2.0,2.0,Friendlies,10,2022,api_football
960603,2022-09-27,Senegal,Iran,1.0,1.0,Friendlies,10,2022,api_football
959545,2022-09-27,United Arab Emirates,Venezuela,0.0,4.0,Friendlies,10,2022,api_football
945813,2022-09-27,Bahrain,Panama,0.0,2.0,Friendlies,10,2022,api_football
961505,2022-09-27,South Africa,Botswana,1.0,0.0,Friendlies,10,2022,api_football
942152,2022-09-27,Canada,Uruguay,0.0,2.0,Friendlies,10,2022,api_football
962286,2022-09-27,Burkina Faso,Comoros,2.0,1.0,Friendlies,10,2022,api_football
962283,2022-09-27,Libya,Tanzania,2.0,1.0,Friendlies,10,2022,api_football
942156,2022-09-27,Qatar,Chile,2.0,2.0,Friendlies,10,2022,api_football
942155,2022-09-27,Saudi Arabia,USA,0.0,0.0,Friendlies,10,2022,api_football
958778,2022-09-27,Egypt,Liberia,3.0,0.0,Friendlies,10,2022,api_football
958779,2022-09-27,Ivory Coast,Guinea,3.0,1.0,Friendlies,10,2022,api_football
945952,2022-09-27,Uzbekistan,Costa Rica,1.0,2.0,Friendlies,10,2022,api_football
946605,2022-09-27,Nicaragua,Ghana,0.0,1.0,Friendlies,10,2022,api_football
944080,2022-09-27,Brazil,Tunisia,5.0,1.0,Friendlies,10,2022,api_football
946606,2022-09-27,Malta,Israel,2.0,1.0,Friendlies,10,2022,api_football
945814,2022-09-27,Algeria,Nigeria,2.0,1.0,Friendlies,10,2022,api_football
942154,2022-09-27,Paraguay,Morocco,0.0,0.0,Friendlies,10,2022,api_football
948279,2022-09-28,Argentina,Jamaica,3.0,0.0,Friendlies,10,2022,api_football
958780,2022-09-28,El Salvador,Peru,1.0,4.0,Friendlies,10,2022,api_football
942153,2022-09-28,Honduras,Guatemala,2.0,1.0,Friendlies,10,2022,api_football
942151,2022-09-28,Mexico,Colombia,2.0,3.0,Friendlies,10,2022,api_football
962106,2022-10-01,St. Vincent / Grenadines,Grenada,1.0,5.0,Friendlies,10,2022,api_football
963368,2022-10-22,Saudi Arabia,FYR Macedonia,1.0,0.0,Friendlies,10,2022,api_football
964618,2022-10-23,Qatar,Guatemala,2.0,0.0,Friendlies,10,2022,api_football
961016,2022-10-26,Saudi Arabia,Albania,1.0,1.0,Friendlies,10,2022,api_football
966969,2022-10-27,Qatar,Honduras,1.0,0.0,Friendlies,10,2022,api_football
942158,2022-10-30,Saudi Arabia,Honduras,0.0,0.0,Friendlies,10,2022,api_football
966908,2022-11-05,Qatar,Panama,2.0,1.0,Friendlies,10,2022,api_football
865399,2022-11-06,Saudi Arabia,Iceland,1.0,0.0,Friendlies,10,2022,api_football
965547,2022-11-09,Cameroon,Jamaica,1.0,1.0,Friendlies,10,2022,api_football
971144,2022-11-09,Qatar,Albania,1.0,0.0,Friendlies,10,2022,api_football
942159,2022-11-09,Mexico,Iraq,4.0,0.0,Friendlies,10,2022,api_football
965469,2022-11-10,Costa Rica,Nigeria,2.0,0.0,Friendlies,10,2022,api_football
942160,2022-11-10,Panama,Saudi Arabia,1.0,1.0,Friendlies,10,2022,api_football
968263,2022-11-10,Iran,Nicaragua,1.0,0.0,Friendlies,10,2022,api_football
968264,2022-11-11,South Korea,Iceland,1.0,0.0,Friendlies,10,2022,api_football
967962,2022-11-11,Bahrain,Canada,2.0,2.0,Friendlies,10,2022,api_football
965470,2022-11-12,Ecuador,Iraq,0.0,0.0,Friendlies,10,2022,api_football
973239,2022-11-15,Venezuela,Panama,2.0,2.0,Friendlies,10,2022,api_football
970752,2022-11-15,Dominican Republic,Cuba,2.0,4.0,Friendlies,10,2022,api_football
970194,2022-11-16,Nepal,Pakistan,1.0,0.0,Friendlies,10,2022,api_football
863678,2022-11-16,Saudi Arabia,Croatia,0.0,1.0,Friendlies,10,2022,api_football
965675,2022-11-16,Uzbekistan,Kazakhstan,2.0,0.0,Friendlies,10,2022,api_football
959546,2022-11-16,United Arab Emirates,Argentina,0.0,5.0,Friendlies,10,2022,api_football
971145,2022-11-16,Ivory Coast,Burundi,4.0,0.0,Friendlies,10,2022,api_football
964619,2022-11-16,Poland,Chile,1.0,0.0,Friendlies,10,2022,api_football
958853,2022-11-16,Czech Republic,Faroe Islands,5.0,0.0,Friendlies,10,2022,api_football
965672,2022-11-16,Türkiye,Scotland,2.0,1.0,Friendlies,10,2022,api_football
962098,2022-11-16,Andorra,Austria,0.0,1.0,Friendlies,10,2022,api_football
968151,2022-11-16,Kosovo,Armenia,2.0,2.0,Friendlies,10,2022,api_football
962103,2022-11-16,Moldova,Azerbaijan,1.0,2.0,Friendlies,10,2022,api_football
961506,2022-11-16,Oman,Germany,0.0,1.0,Friendlies,10,2022,api_football
968266,2022-11-16,Gibraltar,Liechtenstein,2.0,0.0,Friendlies,10,2022,api_football
953171,2022-11-16,Cyprus,Bulgaria,0.0,2.0,Friendlies,10,2022,api_football
942161,2022-11-16,Mexico,Sweden,1.0,2.0,Friendlies,10,2022,api_football
971941,2022-11-16,Algeria,Mali,1.0,1.0,Friendlies,10,2022,api_football
962099,2022-11-16,Albania,Italy,1.0,3.0,Friendlies,10,2022,api_football
966909,2022-11-16,St. Lucia,San Marino,1.0,1.0,Friendlies,10,2022,api_football
965673,2022-11-17,Peru,Paraguay,1.0,0.0,Friendlies,10,2022,api_football
970023,2022-11-17,Nicaragua,El Salvador,1.0,0.0,Friendlies,10,2022,api_football
942162,2022-11-17,Ghana,Switzerland,2.0,0.0,Friendlies,10,2022,api_football
973268,2022-11-17,Angola,Botswana,1.0,0.0,Friendlies,10,2022,api_football
959633,2022-11-17,Japan,Canada,1.0,2.0,Friendlies,10,2022,api_football
970021,2022-11-17,Tajikistan,Russia,0.0,0.0,Friendlies,10,2022,api_football
970751,2022-11-17,Morocco,Georgia,3.0,0.0,Friendlies,10,2022,api_football
973379,2022-11-17,Rwanda,Sudan,0.0,0.0,Friendlies,10,2022,api_football
962101,2022-11-17,Jordan,Spain,1.0,3.0,Friendlies,10,2022,api_football
968565,2022-11-17,Syria,Belarus,0.0,1.0,Friendlies,10,2022,api_football
942163,2022-11-17,Romania,Slovenia,1.0,2.0,Friendlies,10,2022,api_football
962100,2022-11-17,FYR Macedonia,Finland,1.0,1.0,Friendlies,10,2022,api_football
961132,2022-11-17,Montenegro,Slovakia,2.0,2.0,Friendlies,10,2022,api_football
968265,2022-11-17,Malta,Greece,2.0,2.0,Friendlies,10,2022,api_football
973546,2022-11-17,Guinea-Bissau,Gabon,1.0,3.0,Friendlies,10,2022,api_football
967578,2022-11-17,Israel,Zambia,4.0,2.0,Friendlies,10,2022,api_football
971146,2022-11-17,South Africa,Mozambique,2.0,1.0,Friendlies,10,2022,api_football
959634,2022-11-17,Portugal,Nigeria,4.0,0.0,Friendlies,10,2022,api_football
953399,2022-11-17,Luxembourg,Hungary,2.0,2.0,Friendlies,10,2022,api_football
962524,2022-11-17,Rep. Of Ireland,Norway,1.0,2.0,Friendlies,10,2022,api_football
965548,2022-11-18,Cameroon,Panama,1.0,1.0,Friendlies,10,2022,api_football
958281,2022-11-18,Belgium,Egypt,1.0,2.0,Friendlies,10,2022,api_football
943408,2022-11-18,Bahrain,Serbia,1.0,5.0,Friendlies,10,2022,api_football
970753,2022-11-18,Dominican Republic,Cuba,1.0,1.0,Friendlies,10,2022,api_football
973380,2022-11-19,Sudan,Rwanda,0.0,1.0,Friendlies,10,2022,api_football
966912,2022-11-19,Kuwait,Lebanon,2.0,0.0,Friendlies,10,2022,api_football
959547,2022-11-19,United Arab Emirates,Kazakhstan,2.0,1.0,Friendlies,10,2022,api_football
971147,2022-11-19,Burkina Faso,Ivory Coast,2.0,1.0,Friendlies,10,2022,api_football
968152,2022-11-19,Albania,Armenia,2.0,0.0,Friendlies,10,2022,api_football
965502,2022-11-19,Türkiye,Czech Republic,2.0,1.0,Friendlies,10,2022,api_football
968267,2022-11-19,Gibraltar,Andorra,1.0,0.0,Friendlies,10,2022,api_football
967581,2022-11-19,Kosovo,Faroe Islands,1.0,1.0,Friendlies,10,2022,api_football
969023,2022-11-19,Sweden,Algeria,2.0,0.0,Friendlies,10,2022,api_football
965674,2022-11-20,Peru,Bolivia,1.0,0.0,Friendlies,10,2022,api_football
967579,2022-11-20,Colombia,Paraguay,2.0,0.0,Friendlies,10,2022,api_football
967582,2022-11-20,Guatemala,Nicaragua,3.0,1.0,Friendlies,10,2022,api_football
971942,2022-11-20,Uzbekistan,Russia,0.0,0.0,Friendlies,10,2022,api_football
967580,2022-11-20,Slovakia,Chile,0.0,0.0,Friendlies,10,2022,api_football
962414,2022-11-20,Norway,Finland,1.0,1.0,Friendlies,10,2022,api_football
962104,2022-11-20,FYR Macedonia,Azerbaijan,1.0,3.0,Friendlies,10,2022,api_football
973547,2022-11-20,Guinea-Bissau,Gambia,0.0,0.0,Friendlies,10,2022,api_football
971148,2022-11-20,South Africa,Angola,1.0,1.0,Friendlies,10,2022,api_football
942165,2022-11-20,Slovenia,Montenegro,1.0,0.0,Friendlies,10,2022,api_football
953172,2022-11-20,Luxembourg,Bulgaria,0.0,0.0,Friendlies,10,2022,api_football
971893,2022-11-20,Oman,Belarus,2.0,0.0,Friendlies,10,2022,api_football
966910,2022-11-20,Israel,Cyprus,2.0,3.0,Friendlies,10,2022,api_football
973240,2022-11-20,Syria,Venezuela,1.0,2.0,Friendlies,10,2022,api_football
942164,2022-11-20,Moldova,Romania,0.0,5.0,Friendlies,10,2022,api_football
962525,2022-11-20,Malta,Rep. Of Ireland,0.0,1.0,Friendlies,10,2022,api_football
953173,2022-11-20,Hungary,Greece,2.0,1.0,Friendlies,10,2022,api_football
962102,2022-11-20,Austria,Italy,2.0,0.0,Friendlies,10,2022,api_football
966911,2022-11-20,St. Lucia,San Marino,1.0,0.0,Friendlies,10,2022,api_football
970024,2022-12-09,Malaysia,Cambodia,4.0,0.0,Friendlies,10,2022,api_football
972953,2022-12-11,Thailand,Myanmar,6.0,0.0,Friendlies,10,2022,api_football
978613,2022-12-14,Vietnam,Philippines,1.0,0.0,Friendlies,10,2022,api_football
971894,2022-12-14,Malaysia,Maldives,3.0,0.0,Friendlies,10,2022,api_football
972954,2022-12-14,Thailand,Chinese Taipei,0.0,1.0,Friendlies,10,2022,api_football
972182,2022-12-17,Singapore,Maldives,3.0,1.0,Friendlies,10,2022,api_football
969914,2022-12-23,Oman,Syria,2.0,1.0,Friendlies,10,2022,api_football
984410,2022-12-30,Iraq,Kuwait,1.0,0.0,Friendlies,10,2022,api_football
969915,2022-12-30,Syria,Oman,0.0,1.0,Friendlies,10,2022,api_football
978093,2022-12-30,United Arab Emirates,Lebanon,1.0,0.0,Friendlies,10,2022,api_football
984802,2023-01-28,Guatemala,Venezuela,,,Friendlies,10,2023,api_football
1012357,2023-03-09,Barbados,St. Vincent / Grenadines,,,Friendlies,10,2023,api_football
1012322,2023-03-18,Guatemala,Bolivia,,,Friendlies,10,2023,api_football
1012331,2023-03-25,Kenya,Burundi,,,Friendlies,10,2023,api_football
1012336,2023-03-28,Kenya,Burundi,,,Friendlies,10,2023,api_football
1012364,2023-04-15,Jamaica,Guatemala,,,Friendlies,10,2023,api_football
1028630,2023-06-08,Qatar,Croatia,,,Friendlies,10,2023,api_football
1028634,2023-06-11,Kenya,Djibouti,,,Friendlies,10,2023,api_football
1035566,2023-06-13,Republic of Ireland U21,Gabon U23,,,Friendlies,10,2023,api_football
1035628,2023-06-13,Italy U18,Bosnia & Herzegovina U18,,,Friendlies,10,2023,api_football
1035634,2023-06-15,Italy U18,Bosnia & Herzegovina U18,,,Friendlies,10,2023,api_football
1035601,2023-06-17,Johor Darul Takzim FC,Albirex Niigata S,,,Friendlies,10,2023,api_football
1035604,2023-06-18,Latvia U19,Finland U19,,,Friendlies,10,2023,api_football
1035606,2023-06-18,Lithuania U19,Estonia U19,,,Friendlies,10,2023,api_football
1034554,2023-06-19,Morocco,Zambia,,,Friendlies,10,2023,api_football
1030768,2023-06-19,Honduras,Barbados,,,Friendlies,10,2023,api_football
1036564,2023-06-19,Barbados,Honduras,,,Friendlies,10,2023,api_football
1035643,2023-06-19,Bulgaria U16,Austria U16,,,Friendlies,10,2023,api_football
1028655,2023-06-19,Qatar,New Zealand,,,Friendlies,10,2023,api_football
1028674,2023-06-20,Malaysia,Yemen,,,Friendlies,10,2023,api_football
1035646,2023-06-20,Azerbaijan U21,Kyrgyzstan U21,,,Friendlies,10,2023,api_football
1100658,2023-09-06,Brunei,Timor-Leste,,,Friendlies,10,2023,api_football
1019896,2023-09-06,Bulgaria,Uzbekistan,,,Friendlies,10,2023,api_football
1061060,2023-09-12,Ivory Coast,Mali,,,Friendlies,10,2023,api_football
1119713,2023-10-12,Bahrain,Philippines,,,Friendlies,10,2023,api_football
1136024,2023-10-13,Mozambique,Guinea-Bissau,,,Friendlies,10,2023,api_football
1122370,2023-10-13,Palestine,Tajikistan,,,Friendlies,10,2023,api_football
1136600,2023-10-13,Guinea,Togo,,,Friendlies,10,2023,api_football
1126767,2023-10-14,Senegal,Mali,,,Friendlies,10,2023,api_football
1138411,2023-10-14,Zimbabwe,Botswana,,,Friendlies,10,2023,api_football
984808,2023-01-03,Uganda,Sudan,2.0,2.0,Friendlies,10,2023,api_football
984797,2023-01-08,Iceland,Estonia,1.0,1.0,Friendlies,10,2023,api_football
984798,2023-01-09,Sweden,Finland,2.0,0.0,Friendlies,10,2023,api_football
984799,2023-01-12,Finland,Estonia,0.0,1.0,Friendlies,10,2023,api_football
984800,2023-01-12,Sweden,Iceland,2.0,1.0,Friendlies,10,2023,api_football
984801,2023-01-26,USA,Serbia,1.0,2.0,Friendlies,10,2023,api_football
995739,2023-01-28,Trinidad and Tobago,Saint Martin,2.0,0.0,Friendlies,10,2023,api_football
984803,2023-01-29,USA,Colombia,0.0,0.0,Friendlies,10,2023,api_football
1012354,2023-02-22,Grenada,Barbados,1.0,1.0,Friendlies,10,2023,api_football
1012355,2023-02-24,Grenada,Barbados,2.0,2.0,Friendlies,10,2023,api_football
1012366,2023-02-25,Malawi,Lesotho,1.0,1.0,Friendlies,10,2023,api_football
1012356,2023-02-26,Grenada,Barbados,2.0,2.0,Friendlies,10,2023,api_football
1012358,2023-03-11,Jamaica,Trinidad and Tobago,0.0,1.0,Friendlies,10,2023,api_football
1012321,2023-03-13,Guatemala,Panama,1.0,1.0,Friendlies,10,2023,api_football
1012359,2023-03-15,Jamaica,Trinidad and Tobago,0.0,0.0,Friendlies,10,2023,api_football
1014778,2023-03-15,Bangladesh,Malawi,1.0,1.0,Friendlies,10,2023,api_football
1014506,2023-03-19,Ethiopia,Rwanda,1.0,0.0,Friendlies,10,2023,api_football
1014507,2023-03-20,Fiji,Vanuatu,1.0,2.0,Friendlies,10,2023,api_football
1013398,2023-03-21,Tahiti,New Caledonia,0.0,2.0,Friendlies,10,2023,api_football
1016624,2023-03-21,Maldives,Pakistan,1.0,0.0,Friendlies,10,2023,api_football
1012368,2023-03-22,Bhutan,Laos,2.0,0.0,Friendlies,10,2023,api_football
1012360,2023-03-22,India,Myanmar,1.0,0.0,Friendlies,10,2023,api_football
984804,2023-03-22,Rep. Of Ireland,Latvia,3.0,2.0,Friendlies,10,2023,api_football
1012324,2023-03-23,El Salvador,Honduras,0.0,1.0,Friendlies,10,2023,api_football
1012325,2023-03-23,New Zealand,China,0.0,0.0,Friendlies,10,2023,api_football
1014508,2023-03-23,Solomon Islands,Vanuatu,2.0,0.0,Friendlies,10,2023,api_football
1012370,2023-03-23,Hong Kong,Singapore,1.0,1.0,Friendlies,10,2023,api_football
1012369,2023-03-23,Malaysia,Turkmenistan,1.0,0.0,Friendlies,10,2023,api_football
1014777,2023-03-23,Iran,Russia,1.0,1.0,Friendlies,10,2023,api_football
984805,2023-03-23,Hungary,Estonia,1.0,0.0,Friendlies,10,2023,api_football
1012323,2023-03-23,Argentina,Panama,2.0,0.0,Friendlies,10,2023,api_football
1013399,2023-03-24,Tahiti,New Caledonia,2.0,1.0,Friendlies,10,2023,api_football
1012326,2023-03-24,Australia,Ecuador,3.0,1.0,Friendlies,10,2023,api_football
1012327,2023-03-24,Japan,Uruguay,1.0,1.0,Friendlies,10,2023,api_football
1012328,2023-03-24,South Korea,Colombia,2.0,2.0,Friendlies,10,2023,api_football
1012329,2023-03-24,Uzbekistan,Bolivia,1.0,0.0,Friendlies,10,2023,api_football
1012330,2023-03-24,Saudi Arabia,Venezuela,1.0,2.0,Friendlies,10,2023,api_football
1012371,2023-03-24,Kuwait,Philippines,2.0,0.0,Friendlies,10,2023,api_football
1017024,2023-03-25,Bangladesh,Seychelles,1.0,0.0,Friendlies,10,2023,api_football
1012373,2023-03-25,Nepal,Laos,2.0,1.0,Friendlies,10,2023,api_football
1012367,2023-03-25,Myanmar,Kyrgyzstan,1.0,1.0,Friendlies,10,2023,api_football
1014504,2023-03-25,Indonesia,Burundi,3.0,1.0,Friendlies,10,2023,api_football
1012362,2023-03-25,Georgia,Mongolia,6.0,1.0,Friendlies,10,2023,api_football
1012361,2023-03-25,United Arab Emirates,Tajikistan,0.0,0.0,Friendlies,10,2023,api_football
1012332,2023-03-25,Syria,Thailand,3.0,1.0,Friendlies,10,2023,api_football
1012372,2023-03-25,Bahrain,Palestine,1.0,2.0,Friendlies,10,2023,api_football
1012333,2023-03-25,Germany,Peru,2.0,0.0,Friendlies,10,2023,api_football
1012334,2023-03-25,Morocco,Brazil,2.0,1.0,Friendlies,10,2023,api_football
1012335,2023-03-26,New Zealand,China,2.0,1.0,Friendlies,10,2023,api_football
1014509,2023-03-26,Fiji,Solomon Islands,0.0,2.0,Friendlies,10,2023,api_football
1016625,2023-03-26,Mação,Singapore,0.0,1.0,Friendlies,10,2023,api_football
1013397,2023-03-26,Russia,Iraq,2.0,0.0,Friendlies,10,2023,api_football
991103,2023-03-27,FYR Macedonia,Faroe Islands,1.0,0.0,Friendlies,10,2023,api_football
988668,2023-03-27,Greece,Lithuania,0.0,0.0,Friendlies,10,2023,api_football
1012374,2023-03-27,Lebanon,Oman,0.0,2.0,Friendlies,10,2023,api_football
1012340,2023-03-28,Chile,Paraguay,3.0,2.0,Friendlies,10,2023,api_football
1012341,2023-03-28,Australia,Ecuador,1.0,2.0,Friendlies,10,2023,api_football
1017025,2023-03-28,Bangladesh,Seychelles,0.0,1.0,Friendlies,10,2023,api_football
1012342,2023-03-28,Japan,Colombia,1.0,2.0,Friendlies,10,2023,api_football
1012337,2023-03-28,South Korea,Uruguay,1.0,2.0,Friendlies,10,2023,api_football
1012378,2023-03-28,Nepal,Bhutan,1.0,1.0,Friendlies,10,2023,api_football
1012363,2023-03-28,India,Kyrgyzstan,2.0,0.0,Friendlies,10,2023,api_football
1014505,2023-03-28,Indonesia,Burundi,2.0,2.0,Friendlies,10,2023,api_football
1012377,2023-03-28,Malaysia,Hong Kong,2.0,0.0,Friendlies,10,2023,api_football
984807,2023-03-28,Armenia,Cyprus,2.0,2.0,Friendlies,10,2023,api_football
1015106,2023-03-28,Iran,Kenya,2.0,1.0,Friendlies,10,2023,api_football
1012338,2023-03-28,United Arab Emirates,Thailand,2.0,0.0,Friendlies,10,2023,api_football
1012343,2023-03-28,Uzbekistan,Venezuela,1.0,1.0,Friendlies,10,2023,api_football
1012375,2023-03-28,Bahrain,Palestine,1.0,0.0,Friendlies,10,2023,api_football
1014510,2023-03-28,Jordan,Philippines,4.0,0.0,Friendlies,10,2023,api_football
1012344,2023-03-28,Germany,Belgium,2.0,3.0,Friendlies,10,2023,api_football
1012345,2023-03-28,Saudi Arabia,Bolivia,1.0,2.0,Friendlies,10,2023,api_football
1012376,2023-03-28,Kuwait,Tajikistan,2.0,1.0,Friendlies,10,2023,api_football
1012346,2023-03-28,Morocco,Peru,0.0,0.0,Friendlies,10,2023,api_football
1012339,2023-03-28,Argentina,Curaçao,7.0,0.0,Friendlies,10,2023,api_football
1019897,2023-03-31,Nepal,Laos,2.0,1.0,Friendlies,10,2023,api_football
1015107,2023-04-20,USA,Mexico,1.0,1.0,Friendlies,10,2023,api_football
1028629,2023-06-08,Mexico,Guatemala,2.0,0.0,Friendlies,10,2023,api_football
1035620,2023-06-09,Slovakia U18,Czech Republic U18,2.0,3.0,Friendlies,10,2023,api_football
1035621,2023-06-09,Norway U18,England U18,2.0,2.0,Friendlies,10,2023,api_football
1035557,2023-06-09,Lebanon,Vanuatu,3.0,1.0,Friendlies,10,2023,api_football
1035558,2023-06-09,India,Mongolia,2.0,0.0,Friendlies,10,2023,api_football
1035622,2023-06-09,Portugal U18,Australia U18,4.0,2.0,Friendlies,10,2023,api_football
1020352,2023-06-09,Luxembourg,Malta,0.0,1.0,Friendlies,10,2023,api_football
1028632,2023-06-11,Panama,Nicaragua,3.0,2.0,Friendlies,10,2023,api_football
1028633,2023-06-11,Mexico,Cameroon,2.0,2.0,Friendlies,10,2023,api_football
1035623,2023-06-11,England U18,Australia U18,3.0,2.0,Friendlies,10,2023,api_football
1028667,2023-06-11,Mauritius,Pakistan,3.0,0.0,Friendlies,10,2023,api_football
1035559,2023-06-11,Uzbekistan U23,Kyrgyz Republic U23,1.0,0.0,Friendlies,10,2023,api_football
1035624,2023-06-11,Portugal U18,Norway U18,5.0,0.0,Friendlies,10,2023,api_football
1035560,2023-06-11,Trinidad and Tobago,Guatemala,1.0,0.0,Friendlies,10,2023,api_football
1028631,2023-06-11,Chile,Cuba,3.0,0.0,Friendlies,10,2023,api_football
1034553,2023-06-12,Kuwait,Zambia,3.0,0.0,Friendlies,10,2023,api_football
1035561,2023-06-12,Mongolia,Lebanon,0.0,0.0,Friendlies,10,2023,api_football
1035562,2023-06-12,India,Vanuatu,1.0,0.0,Friendlies,10,2023,api_football
1035563,2023-06-12,Oman U23,Lebanon U23,1.0,0.0,Friendlies,10,2023,api_football
1028635,2023-06-12,Germany,Ukraine,3.0,3.0,Friendlies,10,2023,api_football
1035564,2023-06-12,Palestine U23,Syria U23,1.0,0.0,Friendlies,10,2023,api_football
1035565,2023-06-12,Iraq U23,Jordan U23,2.0,2.0,Friendlies,10,2023,api_football
1028636,2023-06-12,Morocco,Cape Verde Islands,0.0,0.0,Friendlies,10,2023,api_football
1028664,2023-06-12,Trinidad and Tobago,Guatemala,1.0,0.0,Friendlies,10,2023,api_football
1035625,2023-06-13,Australia U18,Norway U18,2.0,1.0,Friendlies,10,2023,api_football
1035626,2023-06-13,Slovenia U18,Poland U18,1.0,0.0,Friendlies,10,2023,api_football
1035627,2023-06-13,Poland U16,Norway U16,3.0,1.0,Friendlies,10,2023,api_football
1035629,2023-06-13,Portugal U18,England U18,0.0,0.0,Friendlies,10,2023,api_football
1035567,2023-06-13,Curaçao,Puerto Rico,0.0,0.0,Friendlies,10,2023,api_football
1034555,2023-06-13,Puerto Rico,Curaçao,0.0,0.0,Friendlies,10,2023,api_football
1034556,2023-06-14,Mozambique,Malawi,1.0,1.0,Friendlies,10,2023,api_football
1035568,2023-06-14,Romania U17,Austria U17,3.0,0.0,Friendlies,10,2023,api_football
1035569,2023-06-14,Latvia U19,Lithuania U19,3.0,0.0,Friendlies,10,2023,api_football
1028637,2023-06-14,Kenya,Pakistan,1.0,0.0,Friendlies,10,2023,api_football
1035570,2023-06-14,Pakistan,Kenya,0.0,1.0,Friendlies,10,2023,api_football
1016623,2023-06-14,Indonesia,Palestine,0.0,0.0,Friendlies,10,2023,api_football
1035630,2023-06-14,Netherlands U21,Japan U22,0.0,0.0,Friendlies,10,2023,api_football
1028668,2023-06-14,Malaysia,Solomon Islands,4.0,1.0,Friendlies,10,2023,api_football
1034557,2023-06-14,Togo,Lesotho,2.0,0.0,Friendlies,10,2023,api_football
1035571,2023-06-14,Mauritius,Djibouti,1.0,3.0,Friendlies,10,2023,api_football
1028671,2023-06-14,Djibouti,Mauritius,3.0,1.0,Friendlies,10,2023,api_football
1035572,2023-06-14,UAE U23,Jordan U23,1.0,2.0,Friendlies,10,2023,api_football
1034558,2023-06-14,Congo DR,Uganda,1.0,0.0,Friendlies,10,2023,api_football
1035573,2023-06-14,Finland U19,Estonia U19,2.0,1.0,Friendlies,10,2023,api_football
1035574,2023-06-14,Albania U19,Kosovo U19,1.0,0.0,Friendlies,10,2023,api_football
1035575,2023-06-14,Iran U23,Syria U23,3.0,1.0,Friendlies,10,2023,api_football
1035576,2023-06-14,Yemen U23,Oman U23,0.0,3.0,Friendlies,10,2023,api_football
1028640,2023-06-14,Uruguay,Nicaragua,4.0,1.0,Friendlies,10,2023,api_football
1035631,2023-06-15,Poland U16,Norway U16,2.0,1.0,Friendlies,10,2023,api_football
1035577,2023-06-15,China PR U23,Korea Republic U23,1.0,3.0,Friendlies,10,2023,api_football
1028641,2023-06-15,Japan,El Salvador,6.0,0.0,Friendlies,10,2023,api_football
1029582,2023-06-15,Philippines,Nepal,1.0,0.0,Friendlies,10,2023,api_football
1035578,2023-06-15,Vanuatu,Mongolia,1.0,0.0,Friendlies,10,2023,api_football
1028642,2023-06-15,Argentina,Australia,2.0,0.0,Friendlies,10,2023,api_football
1028669,2023-06-15,Cambodia,Bangladesh,0.0,1.0,Friendlies,10,2023,api_football
1028670,2023-06-15,Vietnam,Hong Kong,1.0,0.0,Friendlies,10,2023,api_football
1035579,2023-06-15,Tajikistan U23,Hong Kong U23,1.0,1.0,Friendlies,10,2023,api_football
1035580,2023-06-15,India,Lebanon,0.0,0.0,Friendlies,10,2023,api_football
1035632,2023-06-15,Belarus U21,Russia U20,5.0,1.0,Friendlies,10,2023,api_football
1035633,2023-06-15,Bulgaria U18,Austria U18,1.0,0.0,Friendlies,10,2023,api_football
1035581,2023-06-15,North Macedonia U21,Armenia U21,1.0,1.0,Friendlies,10,2023,api_football
1035582,2023-06-15,Egypt U23,Ghana U23,1.0,1.0,Friendlies,10,2023,api_football
1035585,2023-06-15,Bulgaria U21,Montenegro U21,1.0,0.0,Friendlies,10,2023,api_football
1035584,2023-06-15,Poland U21,Finland U21,1.0,1.0,Friendlies,10,2023,api_football
1035583,2023-06-15,Slovakia U21,Hungary U21,0.0,1.0,Friendlies,10,2023,api_football
1028639,2023-06-15,Jamaica,Qatar,1.0,2.0,Friendlies,10,2023,api_football
